battery_id,battery_type,lithium_content,cobalt_content,nickel_content,manganese_content,age_years,charge_cycles,energy_density,recycling_temp,recycling_time,lithium_recovery_rate,cobalt_recovery_rate,nickel_recovery_rate,manganese_recovery_rate,energy_consumed,process_cost,materials_value,profit_margin
1579,EV_NMC622,8.095308777010567,5.823074824142327,11.845583507160127,4.958839542291343,2.836625790811076,1519.1627415325167,229.9206129901254,64.81042617245694,5.934532653759422,0.7748644409107173,0.9174439196830458,0.8068401136255688,0.8535135801644452,67.15921738408582,201.19764474056768,663.7994979706941,2.29924089731082
3412,Industrial_LMO,6.795802788077571,0.2537421449677303,0.15572179425336685,12.965917374724203,4.132555271781439,2028.3289491389328,145.42850470838812,54.932049142313446,5.473485406864992,0.7040424653553741,0.8401865893086611,0.7247106885739378,0.8052455949234524,57.305351122462824,201.74527528823532,210.63157337024148,0.04404711867135539
3348,Consumer_LCO,5.469929958781588,12.456511653011745,0.37100865282461404,0.4124500310505351,5.900965358922813,1468.6777387571271,151.17512184515545,60.597473001044676,3.912120973950243,0.6884262591801177,0.7654665781299157,0.7188261675402081,0.7515191643132262,55.636873198683546,141.5128147102032,567.1381773221802,3.007680707104818
2855,Consumer_NMC,6.822126056059946,7.576171298827286,7.795861589527489,6.487928265065411,4.07813438269758,1913.2267403288188,187.57249722535377,74.33741174816095,5.707502018253855,0.7240021052602695,0.8251127418812615,0.8189809952908288,0.8454088962433306,69.8003800301433,205.57470383924343,598.3250797382693,1.9104995340581947
3474,Industrial_LMO,6.458863179163272,0.8669295351426124,0.23625407779095287,10.454687225640843,2.834304666677362,905.3081386417541,141.4767755094925,64.56438490729573,3.5156692293453493,0.7696953194278727,0.9059692898634895,0.8189377904060714,0.8343020329103374,53.89573885256481,139.94870976258522,239.37765387930534,0.7104670295667284
2393,EV_NMC811,9.1387279515453,2.026564501444647,15.15673757089441,2.064535412913684,7.201607149428567,408.2347849614555,265.9027267230203,60.818652911418766,6.2706060519671825,0.7193778512027952,0.8201260504242525,0.7998488272876466,0.8171356529304599,68.59520245043346,220.46391559815976,552.411663909944,1.505678366507952
2620,Industrial_LMO,6.141307614548812,0.11696504432737143,0.3714286389864965,10.454640401730556,3.7851427432616376,211.09300109932124,127.28185034686263,59.905351734270354,7.553621604024808,0.8099523384272285,0.9453504143191318,0.9018448176138885,0.8417626109234908,70.97829295108835,266.1591304017118,212.17200517552237,-0.20283777281924206
3473,EV_NMC622,8.524647341905695,5.157046602652588,10.959576668754451,4.14312023192613,8.195998366148027,350.503700022365,224.45325600034488,54.177797626450534,7.568931501075081,0.6720141085916274,0.8304706560615617,0.7795171888139723,0.7921971288154248,67.6468033637456,257.4297035748753,573.9389011181086,1.229497579913789
2351,Consumer_LCO,5.360605120064156,14.538643401092447,0.03884918374736207,0.13284402461865563,8.322234723319228,1060.7472857201224,187.98410775105927,85.4545682490625,5.656855675592473,0.756752830671283,0.8572953242867868,0.7880900046642036,0.8617313711445385,71.47564878746847,209.0715342414884,703.814614528973,2.3663818323351036
2525,EV_NMC811,9.30151523844712,2.3560715217880315,16.739556095872956,2.446388781836676,9.760056159083748,444.8004080368096,291.6731226629024,48.6674910808013,7.399602944398854,0.6329628910663677,0.78078915972197,0.7015748613487146,0.7178058005995559,57.061277708664704,243.7572040596761,528.9938999646602,1.1701672449243923
3236,Industrial_LMO,6.82595190300794,0.48525604636733377,0.5173054008439883,12.98407647878549,6.1261297611023275,317.98654620958575,122.35901921085348,71.12096028177201,6.7580628205099345,0.8162999606073668,0.8644374169728538,0.8159944163086912,0.8413981937020486,70.65985945513115,241.6737473752047,255.11385804252993,0.05561262161611254
1014,Consumer_LCO,6.913825548829632,12.55176170283104,0.3037538143488803,0.26403575910590843,3.2850627435371553,777.484142073716,170.09394680231858,83.9229548557953,6.272592863628242,0.9188477822939973,0.9605166927643065,0.9062269298116727,0.936059965480133,80.76016322713937,222.03727684117135,771.1211709500237,2.4729356345944806
1843,EV_NMC622,7.35124835808222,5.829174572354843,11.871192153120543,4.1382346219141155,6.220011126393766,23.536510800398673,232.70505690674443,88.98205365207178,6.446076836256817,0.8570717582056608,0.9211437823278925,0.9290326247759301,0.893967600824434,78.11137155137227,232.49811860270802,693.819852673127,1.984195557550829
2203,EV_NMC622,8.705992127530891,6.91098165979918,11.311220232031824,4.570112895512919,7.622002621586236,177.16496658975888,229.8363425326338,47.90579344306937,3.1663917069095966,0.6203851168187717,0.7869166513813503,0.6941941095641974,0.7182077221586464,47.58441129813461,127.42328144487176,600.6543928133539,3.713851236622094
1412,Industrial_LMO,6.139405066176474,0.28323823446989627,0.6097489992562026,12.539439479907163,8.53228946411961,558.9654044859984,130.94363967272577,41.8870214086414,5.789727104937724,0.6502684397082088,0.8076801374315257,0.7089566660632671,0.7421295390849678,50.624464726017365,208.16862228497408,186.58699036337043,-0.10367379908034026
1376,EV_LFP,10.017362215140475,0.03823317351165506,0.1277436138637134,0.1521315247307543,2.7868723421166735,1760.979073638987,168.4621173354495,48.85150124224063,3.7382080035488454,0.6568855451787063,0.8031821161394064,0.7232636689964731,0.7699087817272171,53.246187592005136,147.3305279257022,233.89021294011314,0.5875203614152691
3353,Consumer_LCO,6.345181718241013,13.807442139395908,0.11033872169814601,0.27668891461185546,4.625072284252061,1799.156852189783,181.82574190724955,48.30972727950347,3.626331657217895,0.6624062769139429,0.7715880586318907,0.7444985631560789,0.7562074246193438,46.094864542013184,139.7228620787125,628.7933163465877,3.500289408560488
1227,Consumer_LCO,6.904672113963667,13.848978367400957,0.4407275799709527,0.06291422153537307,3.3555203759084606,1215.9965973872106,195.01727171721774,51.36616114951407,3.309356111632379,0.6723010904817095,0.8040732519064738,0.7495032813282654,0.7445837348536735,52.10266716147026,135.7017888806293,670.3194089882477,3.9396504977388127
2831,EV_LFP,11.231799662561121,0.3506135280332039,0.20159454666492627,0.4513476741038522,2.44253404048361,1268.0920045345376,179.15562943728582,47.059909480615296,7.768577793923182,0.7990664933701717,0.9134407823548027,0.8472668188082153,0.8484745034334382,65.73925347513857,270.72410560448463,333.1002866475728,0.23040497595813225
2529,Industrial_LMO,6.822248714385791,0.5921997851484773,0.5614173150506038,11.767951900563407,5.7193036540940945,1073.8448811837864,134.68043054196713,71.38015663158035,6.466779671309636,0.7578317987568429,0.8930874761367715,0.8425369311034577,0.8836860494727207,66.92707934932332,217.39621794854293,245.41179624455185,0.12886874739762094
1442,Consumer_NMC,6.499885614318756,6.691347947419435,6.78656975480399,6.781715578030338,6.551368296318855,718.032920984372,201.02107331190928,88.75285487199316,4.833973034279024,0.8308312339699467,0.8644551267990811,0.8620769330131137,0.8674651676413178,72.80083870216633,187.75954600052134,583.9670421421195,2.1101856314698266
1199,Industrial_LMO,7.726516374759825,0.6614969384121666,0.5106266201607456,10.208333279506764,0.7268466112189096,1396.238569699494,148.06793911248138,60.25490202650153,2.526878880444967,0.7634075444343906,0.8557141686831913,0.8293759383164263,0.8299043988329055,55.52411350948376,102.00721836099162,265.80503559210405,1.6057473173266144
2081,Consumer_NMC,6.820428824410827,7.428163735296977,7.4608193854946725,6.386561257539485,0.7211980953051748,1832.2815947880015,216.50310802752256,78.47050449079182,5.936941114910915,0.9009899876550408,0.9416163294783094,0.8979369973979974,0.8911594723898723,75.09789935016273,213.76076152292006,680.8926939092808,2.1853025272660878
1276,Consumer_LCO,6.4855770123085215,13.219794261666861,0.1080219841509058,0.038993624880994004,7.024090712628077,1356.8272160286676,185.74565873901682,84.67861270029834,7.211552593545099,0.7456393996798455,0.8927553402602966,0.8368646883380867,0.8541775042732435,81.05914073724955,246.12701020087485,702.2563659558302,1.8532275485843206
3251,EV_NMC622,7.641796298843332,6.864045237631963,11.357539701237458,5.483364606585078,4.084196293981851,1211.9953122153609,242.2554621373108,73.99836232699201,6.3925998879078945,0.8256807748008659,0.9065762229754356,0.8391019933676632,0.908786839515399,66.7078407961982,220.68014756595042,706.4163722088,2.201087093698299
2793,EV_NMC811,9.643661130636254,2.5445864533661604,16.29055913128872,2.2288241959708883,5.306159528809617,1086.53060079458,268.0475680356327,73.29910301277249,2.2238212903098664,0.701247708026784,0.8136554164288501,0.7728381208750651,0.7838891770457607,55.97092348736912,101.47036722680032,586.9003346703405,4.783957924962832
1042,EV_NMC811,8.914022113367707,2.7188174940046244,15.654030145005459,2.0238808453704733,5.674796745537677,1805.4258002685926,274.19362376756703,89.20106587203566,2.9111208417379744,0.7546192460593117,0.8117042978484403,0.7579162239977686,0.810345799200013,68.0457222644989,114.54061165975187,576.9526540321812,4.03710121389997
3268,Consumer_LCO,6.247022069065416,14.279401567647808,0.0866048529225088,0.3078886714299019,3.428897736926533,1302.2159459099594,172.66547828227314,56.286898630603034,2.3654221974017444,0.6715668342348727,0.8233217359280718,0.804753688338144,0.7750668097241541,50.98385602103615,108.21645266146217,677.9894394694531,5.265123489035761
2843,Industrial_LMO,7.424479657175524,0.32913588907931146,0.18111317604997346,12.800050894717362,3.705037622759909,119.94809757359776,146.0597200599237,70.86238510145876,4.3263124363865675,0.8423612597229186,0.8691239135733291,0.8660739772919678,0.8287550876576627,65.82742722608802,167.31102519702918,266.7274556070804,0.594201310361802
1409,EV_LFP,11.850750308566518,0.2667617575810003,0.0024617271673356145,0.21461878186383782,1.6232925376243637,124.00527176708725,165.6070345092693,74.00066855343744,7.230534927925645,0.9141678676609866,0.9282143725055058,0.9286703907388117,0.931518576235372,72.27076340565579,240.93181770749982,390.96316108469745,0.6227128687475444
1979,Consumer_NMC,6.91323122798537,7.058634847599072,7.441905130884443,7.393483566589319,6.13160514280166,1645.4665514959586,199.78293736651412,42.00366911097326,3.7771416265031705,0.5740277169667871,0.7737812648825518,0.6778020993486853,0.685341274849446,43.204604318956626,144.9768249081381,500.7602516622638,2.4540710350055006
1446,Industrial_LMO,7.288153226124489,0.4081934275306385,0.6477047562572229,12.969834795886012,6.860447398905038,235.11328425290105,121.2846810872196,60.76241596517375,6.359462831823578,0.7732455110371863,0.8428746885743926,0.8158109170386825,0.7794708571543764,65.84192216078742,219.08169818143367,253.62304462962842,0.15766422633619154
2318,EV_NMC622,7.838249381669911,6.15903691888646,11.362149071989709,5.09844475683854,4.272788585765234,1876.3722639254452,231.53850785866933,81.44680679959743,6.395530504670099,0.8265072251155634,0.8757619129643781,0.8281280073645175,0.8453443764951248,74.64995847179615,228.63304772066073,670.5822912713751,1.9330068332495793
1641,EV_NMC811,8.96489449191391,2.8035305543071107,14.755115548457132,2.8284359247132786,9.20807287565811,970.9788802974223,254.83387581347566,76.5047596919712,4.88677969073509,0.6706893255452145,0.7877894668796275,0.7555829278294274,0.8027057398697436,63.753994236736645,168.64296454972543,539.615172633085,2.199749091661491
2209,Consumer_NMC,6.948220004330274,7.647685069477108,6.823868275806272,6.526127806261751,8.481333486395583,742.6048153487368,189.29761398007147,77.45303890444345,5.080147535062972,0.7454786307678236,0.8729991730735238,0.7439582165205005,0.8269371788983513,72.6493789048206,181.34300086536615,599.4538076961857,2.3056352042019865
1510,Industrial_LMO,6.0138234537863005,0.22493787547312594,0.7874388158879575,12.160453990696602,9.850435806364121,73.03684885299752,137.41690551427618,78.76854165950878,7.685868885628718,0.7794745741093374,0.8608387465960431,0.7859924458655587,0.871655279129219,80.26722701237523,264.20995464690213,216.95796335478167,-0.17884258507696804
3371,EV_NMC811,8.62444670125393,2.393795938793504,14.96761345348639,2.7849004859627917,2.7462338588661677,2092.348884885901,264.1639760984274,83.52478504051045,5.829829145094164,0.8072818165027191,0.9308674952965158,0.8587380970518644,0.8532977941248416,77.9418093811688,214.3518402245372,608.1506185306596,1.8371607068715223
1076,EV_LFP,10.681297471799933,0.28657373564572863,0.0768524657881976,0.18913211211497505,6.191241026653865,1678.1318431147758,178.2808438591963,56.87229546169473,5.867861999616026,0.6951061403767593,0.7822506961081223,0.7235012246036117,0.7673151691064554,58.57955050732566,200.82676197199567,271.49743266114837,0.3518986712488418
3080,EV_NMC622,8.782255672500582,5.1279565702655265,10.149861143355531,4.45989652739484,1.5764545938033618,1158.522267970978,249.8845567696016,68.22995669878651,7.5062485367646605,0.9011741064363039,0.960739269659393,0.9302881328663724,0.9048344633447498,71.7291496016694,262.0998299006703,699.6525772238386,1.6694125573793415
